,SMILES
10026,CC(=O)[C@H]1CC[C@H]2[C@H]3CC=C4C[C@@H](OC(=O)CCC(=O)O)CC[C@]4(C)[C@@H]3CC[C@]12C
10027,COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1
10029,C[C@@H](Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1
10030,Cc1cn2nc([C@@H]3CCCCN3C(=O)c3cc(Cl)ccc3NS(C)(=O)=O)cc2nc1N1CC[C@H](N)C1
10031,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2
10033,OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1
10036,CCCN1CCC(c2cccc(S(C)(=O)=O)c2)CC1
10037,CCCN[C@@H](C)C(=O)Nc1ccccc1C
10039,O=C1C2CCN(CC2)C1(CO)CO
10041,COc1cc(N[C@@H](C)CCCN)c2ncccc2c1
10042,CCC1(c2ccccc2)C(=O)NCNC1=O
10046,C=Cc1cc(O)cc2nc(-c3ccc(O)c(F)c3)oc12
10047,CC1(C)SCCN(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)[C@H]1C(=O)NO
10048,C[C@H](NCc1ccc(OCc2ccccc2F)cc1)C(N)=O
10050,CC(C)N[C@H](C)Cc1ccc(O)cn1
10051,Cc1nc(N(C)C(=O)Cc2ccc(-c3ccccn3)cc2)sc1S(N)(=O)=O
10053,CCOc1ccccc1-n1c(CN2CCNCC2)nc2ccccc2c1=O
10054,CC(C)(/C=C(\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1
10055,C=CC(=O)N1CCN(CCCn2c(=O)c(-c3c(Cl)c(OC)cc(OC)c3Cl)cc3cnc(NC)nc32)CC1
10056,COCc1c[n+]([O-])c(C)cn1
10057,CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1
10060,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1
10064,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
10067,CCN(CC)CCNC(=O)c1ccc(N)cc1
10069,CCN(CC)CCOC(=O)c1ccc(N)cc1
10071,CNNCc1ccc(C(=O)NC(C)C)cc1
10075,CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12
10078,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
10082,O=C(O)CCc1nc2ccccc2[nH]1
10084,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2
10088,O=C1N[C@H](C(=O)O)CS1
10089,CCN(CC)[C@@H](C)CN1c2ccccc2Sc2ccccc21
10091,Nc1ccc2cc3ccc(N)cc3nc2c1
10093,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
10095,CCCN(CCC)C(=O)[C@@H](CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1
10096,CCCN(CCC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccccc1
10097,CC(C)NC(=N)N=C(N)Nc1ccc(Cl)cc1
10098,CC(C)C[C@@H](NC(=O)[C@H]1CCCN1)C(=O)NCC(N)=O
10099,CN(C)CCCN1c2ccccc2Sc2ccccc21
10101,CCCOc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC)CC[C@@H]12
10102,CC(CN1c2ccccc2Sc2ccccc21)N(C)C
10104,CC(C)NC[C@@H](O)c1ccc2ccccc2c1
10105,CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1
10106,CCCNC[C@@H](O)COc1ccccc1C(=O)CCc1ccccc1
10108,O=C(O)CC[Ge](=O)O[Ge](=O)CCC(=O)O
10109,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C
10111,CCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]
10112,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C
10114,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21
10116,O=C1CCO1
10118,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1
10119,CC(C)c1cccc(C(C)C)c1O
10121,CNC(=O)Oc1ccccc1OC(C)C
10123,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC
10125,CC(C)NCC(O)COc1cccc2ccccc12
10128,CC(C)NC[C@@H](O)COc1cccc2ccccc12
10130,CC(C)NC[C@H](O)COc1cccc2ccccc12
10133,CCCOC(=O)c1ccccc1
10135,C[C@@H](O)CO
10136,CN[C@@H](C)CC1CCCCC1
10137,CCCOC(=O)c1ccc(O)cc1
10139,CCCc1cc(=O)[nH]c(=S)[nH]1
10141,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C
10142,Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1
10143,C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O
10144,CCCc1cc(C(N)=S)ccn1
10147,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1
10148,C=CC1=C(C)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)C(C)=C5C=C)c(C)c4CCC(=O)O)c(CCC(=O)O)c3C
10150,CNCCCC1c2ccccc2C=Cc2ccccc21
10152,Cc1noc(COc2ccccc2OC[C@@H](O)CNC(C)(C)C)n1
10154,c1ccc(COCCCc2cnc[nH]2)cc1
10157,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N
10160,C[C@@H](O)Cn1cnc2c1c(=O)n(C)c(=O)n2C
10162,CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1
10165,NC(=O)c1cnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1
10168,O=C1C(=Cc2cccnc2)C(=O)c2ccccc21
10171,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1
10174,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3[C@@H](C)S2)CC1
10176,N#Cc1c[nH]c2c(C(=O)N3CCN(CCc4ccc(F)cc4)CC3)cccc12
10178,COc1cc(Cl)cc([C@H](C)Nc2cc(N3CCNCC3)ccc2S(C)(=O)=O)c1OC
10179,N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F
10181,Cc1c(N2C(=O)[C@@H]3[C@H](O)CCN3C2=O)ccc(C#N)c1Cl
10183,Nc1c(S(=O)(=O)O)cc(Nc2cccc3ccccc23)c2c1C(=O)c1ccccc1C2=O
10185,CC[C@@H]1CN2C(=O)N(C)c3[nH]c(-c4ccccc4)nc3C2=N1
10188,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)O)cc3)[nH]c2c1=O
10191,CCCCn1c(=O)c2[nH]c([C@]34C[C@@H]5C[C@H]3C[C@@H](C5)C4)nc2n(CCCO)c1=O
10192,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccc(Cl)cc5)CC4)cc3)[nH]c2c1=O
10194,C[C@@]1(F)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O
10196,O=C(O)c1c(O)c(Cc2ccc(Cl)cc2)nc2c3c(ccc12)CCCC3
10197,CC(C)OC(=O)[C@H](C)N[P@@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1
10200,CCCCC1CCC(c2nc(-c3ccncc3)no2)CC1
10203,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cccc(N3CCCC3)n2)c1
10205,O=c1ccc2cc3ccoc3cc2o1
10206,CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)C(F)(F)C2
10207,Cc1nc2cc(F)c(F)cc2n1-c1cncc(Nc2ccc(C(F)(F)F)cc2)n1
10208,COc1cc(Br)c(Nc2nc(-c3c(C)nc4ncccn34)cs2)c(Br)c1
10212,COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1
10213,CC(C)NCCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)ncnc21
10214,O=c1c(-c2ccc(O)cc2)coc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12
10217,O=C(N[C@H]1CN2CCC1CC2)c1c[nH]c2ccsc2c1=O
10218,c1ccc2c(Oc3nc(Nc4ccc(N5CCOCC5)cc4)c4ncn(C5CCCCC5)c4n3)cccc2c1
10221,COc1ccc(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@@H](n3cnc4c(N(C)C)ncnc43)[C@@H]2O)cc1
10222,CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1
10225,CC(C)[C@H](CO)Nc1nc(Nc2ccc(C(=O)O)c(Cl)c2)c2ncn(C(C)C)c2n1
10228,NCCCCN
10229,CC[C@@H](C)SSc1ncc[nH]1
10231,C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
10233,CCOC(=O)c1ccc(N2NC(=O)/C(=C/c3ccc([N+](=O)[O-])o3)C2=O)cc1
10235,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O
10236,CN1CCCN=C1/C=C/c1cccs1
10242,NC(=O)c1cnccn1
10244,N=C(N)NC(=O)c1cnccn1
10245,O=C1c2ccccc2-c2[nH]nc3cccc1c23
10248,COc1ccc2nc3c([N+](=O)[O-])ccc4c3c(c2c1)NN4CCCN(C)C
10249,C=C/C=C\CC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O
10250,Cc1ncc(CO)c(C=O)c1O
10251,Cc1ncc(CO)c(/C=N/NC(=O)c2ccncc2)c1O
10252,Cc1ncc(CO)c(CN)c1O
10253,Cc1ncc(CO)c(CO)c1O
10255,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1
10260,O=S(=O)(NCC1CC1)c1ccc(Nc2nccc(N3CCCc4cc(O)ccc43)n2)cc1
10262,c1cc[n+]2c(c1)S[Zn]1(O2)O[n+]2ccccc2S1
10266,CCC1(CC)C(=O)C=CNC1=O
10267,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O
10269,COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1
10271,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C
10272,O=C(CCCCCCC(=O)Nc1cccnc1)NO
10275,S=C(S)N1CCCC1
10277,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1
10279,CC(C)c1ccc(CC(=O)N2CCN(c3ccc(C#N)nn3)CC2)cc1
10280,CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(N2CCC(c3ccc(OC(F)(F)F)cc3)CC2)cc1
10281,CC1C(=O)N=C2Nc3cccc(Cl)c3CN21
10282,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
10287,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1
10290,CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12
10291,CCCN1C[C@@H](NS(=O)(=O)N(CC)CC)C[C@@H]2Cc3c(O)cccc3C[C@H]21
10292,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O
10296,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O
10297,CCCN1CCC[C@@H]2Cc3nc(N)ncc3C[C@H]21
10298,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C
10299,CC[C@H]1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1
10301,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
10303,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12
10306,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](OC(=O)OCC)c1ccnc2ccc(OC)cc12
10307,O=C(O)c1cccnc1C(=O)O
10308,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21
10311,c1ccc2nc(N3CCNCC3)ccc2c1
10315,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1
10317,Cc1cccc(C)c1NC(=O)C[N+](C)(C)C
10318,CC[N+](CC)(CC)CC(=O)Nc1c(C)cccc1C
10321,CCCN(CCC)c1cc(C)nc2c(-c3cnc(N(C)C)cc3C)c(C)nn12
10322,[N-]=[N+]=N[C@]1(CO)O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O
10324,O=S(=O)(c1ccccc1F)N1CCOc2c(N3CCNCC3)cccc21
10326,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21
10327,Cc1cccc(-c2n[nH]cc2-c2ccc(F)c(-c3cnn(CCO)c3)c2)n1
10329,Nc1nc(Nc2ccc3c(c2)CC[C@@H](N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2
10330,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccccc2)c2ccc(F)cc2)CC1
10332,COc1cccc(CCc2ccccc2OCC[C@@H]2C[C@@H](O)CN2C)c1
10335,Oc1cccc(Nc2ncc(F)c(Nc3cccc(O)c3)n2)c1
10336,O=C(NO)c1cnc(N2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)nc1
10337,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC
10340,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N
10342,COCCCOc1ccnc(C[S@@](=O)c2nc3ccccc3[nH]2)c1C
10346,CC(C)(C)c1cc(C(C)(C)C)c2c(c1)[C@](O)(C(F)(F)F)C(=O)O2
10348,CC(=O)SC[C@@H](Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1
10351,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC
10353,C[C@@H](CCc1ccc(O)cc1)NC[C@@H](O)c1ccc(O)cc1
10354,Cc1c(N[C@@H](c2nnc(-c3ccc(C#N)cc3)o2)[C@H](C)O)ccc(C#N)c1Cl
10355,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1
10356,CC(=O)NC[C@H]1CN(c2ccc(-c3ccc(CNCc4cn[nH]n4)cc3)c(F)c2)C(=O)O1
10358,O=C(Nc1ccc2[nH]c(=O)oc2c1)C(=O)N1CCC(Cc2ccc(F)cc2)CC1
10359,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1
10360,Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21
10362,Cc1ncc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cnc(OC2CCOCC2)c(N2CCOCC2)c1
10363,O=C(O)COC[C@H]1CC[C@H](COC(=O)N(c2ccccc2)c2ccc(Cl)cc2)CC1
10364,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
10368,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1
10370,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1
10373,O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2
10375,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3
10377,Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C
10379,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21
10383,Cn1cc(C(=O)[C@@H]2CCc3nc[nH]c3C2)c2ccccc21
10385,O=C1C[C@@]2(C(=O)N1)C(=O)N(Cc1ccc(Br)cc1F)C(=O)c1cccn12
10386,CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
10387,COc1ccccc1OC[C@@H](O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1
10389,C[C@@H](O)[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@H](C(N)=O)[C@@H](C)O
10390,C#CCN[C@@H]1CCc2ccccc21
10394,COC(=O)[C@@H]1[C@@H](O)CC[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21
10397,Cn1nccc1Nc1nccc(-c2ccn([C@H](CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1
10399,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
10400,COc1ccc(OC)c([C@H]2c3c(-c4ccc5ccccc5c4)n[nH]c3OC(=N)C2C#N)c1
10403,O=C(N[C@H](Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1
10406,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1
10410,CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1
10413,COc1cc2nc(N3CCN(C(=O)COc4c(OC)cccc4C(C)C)CC3)nc(N)c2cc1OC
10415,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1
10417,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1
10418,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
10420,COc1ccc(S(=O)(=O)N2c3ccc(Cl)cc3[C@](O)(c3ccccc3Cl)[C@@H]2C(=O)N2CCC[C@H]2C(N)=O)cc1OC
10423,O=C(NC1CCNCC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O
10424,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1
10425,C[C@@](Cc1ccccc1)(NC(=O)CN)c1ccccc1
10427,COC(=O)c1ccc(OC(=O)CCCCCCC(=O)NO)cc1
10428,COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21
10429,N#Cc1ccc(-c2csc(NN=C3CCCC3)n2)cc1
10431,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC
10433,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O
10438,CC(C)Cc1ccc([C@@H](C)C(=O)NS(C)(=O)=O)cc1
10440,C[C@H]1CNC(=O)c2cnn3ccc(nc23)N[C@H](C)c2cc(F)ccc2O1
10441,Cc1cccc(-c2n[nH]cc2-c2ccc3ncccc3n2)n1
10444,CCOC(=O)C1=CCCC[C@H]1S(=O)(=O)Nc1ccc(F)cc1Cl
10446,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
10451,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)C[C@H]3O[C@@]312
10452,CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O
10455,CC(C)c1cc(Oc2c(Cl)cc(-n3nc(C#N)c(=O)[nH]c3=O)cc2Cl)nnc1O
10456,CN(C)Cc1ccc(S(=O)(=O)n2ccc(/C=C/C(=O)NO)c2)cc1
10459,Oc1cccc(O)c1
10461,CC(=O)Oc1cccc(O)c1
10463,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1
10468,COC(=O)c1nc(C(F)(F)F)n2c1CN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)CC2
10469,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@H]2C[C@@H]3CC[C@H](C2)N3C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O
10470,C=CCNc1c(O)cc2c(O)c1C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)N2
10472,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1
10473,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1
10475,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C
10477,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C
10479,CCCCC[C@@H](O)c1cccc(OCc2ccc3ccccc3n2)c1
10481,Cc1nc(Nc2ccc(F)cc2)nc(N2CCc3ccccc3[C@H]2C)c1C
10482,CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1
10483,O=C(NCCCN1CCOCC1)c1cnn2c(-c3ccccc3)cc(-c3ccccc3)nc12
10485,c1nc2nc(Nc3ccc(N4CCOCC4)cc3)nc(NC3CCCCC3)c2[nH]1
10487,O=c1c(O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
10488,O=C(O)[C@H](Cc1c[nH]c2ccccc12)N1C(=O)c2ccccc2C1=O
10491,COc1cc2c(cc1F)C(c1ccccc1Cl)=NC1C(C)=NNC1=N2
10495,Cc1ccc(C(=O)NCCCCCC(=O)Nc2ccccc2N)cc1
10497,CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@@H]1C(=O)Nc2ccccc2-c2ccccc21
10499,CCOc1cc(C(C)(C)C)ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCCS(C)(=O)=O)CC1
10500,CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12
10501,COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1[C@H](C(C)C)C2
10502,COCCN1CCN(Cc2ccc(-c3n[nH]c4c3C(=O)c3c(NC(=O)NN5CCOCC5)cccc3-4)cc2)CC1
10504,Nc1cc(F)ccc1NC(=O)/C=C/c1cnn(C/C=C/c2ccccc2)c1
10505,C[C@H](CCOc1cccc(CC(=O)O)c1)N(Cc1cccc(C(F)(F)F)c1Cl)CC(c1ccccc1)c1ccccc1
10506,O=C(NCCCCCCNC(=O)ON=C1CCCCC1)ON=C1CCCCC1
10509,O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O
10511,COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O
10513,COC(=O)c1ccccc1-c1c2ccc(N)cc2[o+]c2cc(N)ccc12
10514,O=C1C(Cl)=C(N2CCOCC2)C(=O)N1c1ccc(Cl)c(Cl)c1
10516,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
10520,OC[C@H](O)[C@H](O)[C@H](O)CO
10522,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1
10525,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C
10529,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c2cc1C
10532,CCCC(=O)OC[C@@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC
10533,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
10535,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
10536,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)O
10537,c1cc(-c2nc3ccc(-c4ccc5nc(-c6ccncc6)[nH]c5c4)cc3[nH]2)ccn1
10538,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O
10539,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
10542,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
10544,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
10547,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
